"No.","Time","Source","Destination","Protocol","Length","Info"
"1347","106.298847","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"1348","106.342620","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104849 Ack=42014 Win=1166 Len=0"
"1349","106.516144","192.168.2.1","239.255.255.250","IGMPv2","60","Membership Report group 239.255.255.250"
"1350","106.716343","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"1351","106.760287","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104849 Ack=42114 Win=1166 Len=0"
"1352","107.016482","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"1353","107.060644","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104849 Ack=42214 Win=1165 Len=0"
"1354","107.430281","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"1355","107.437675","192.168.2.22","10.3.0.20","TCP","62","[TCP Retransmission] 2237  >  1688 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM"
"1356","107.474273","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104849 Ack=42306 Win=1165 Len=0"
"1357","107.628451","e6:fa:c4:5d:b9:28","IEEE-1905.1-Control","ieee1905","60","Topology discovery"
"1358","107.630173","e6:fa:c4:5d:b9:28","LLDP_Multicast","LLDP","60","MA/e6:fa:c4:5d:b9:28 MA/e4:fa:c4:5d:b9:28 180 "
"1359","107.956682","192.168.2.10","224.0.0.251","MDNS","119","Standard query 0x0014 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"1360","107.998842","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"1361","108.042865","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104849 Ack=42398 Win=1164 Len=0"
"1362","108.223461","192.168.2.22","192.168.2.1","DNS","93","Standard query 0x983f A livetileedge.dsx.mp.microsoft.com"
"1363","108.228370","192.168.2.1","192.168.2.22","DNS","252","Standard query response 0x983f A livetileedge.dsx.mp.microsoft.com CNAME livetileedge.xbetservices.akadns.net CNAME livetileedge.dsx.mp.microsoft.com.edgekey.net CNAME e16646.dspg.akamaiedge.net A 23.14.26.82"
"1364","108.265867","192.168.2.22","23.14.26.82","TCP","66","2239  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM"
"1365","108.269591","23.14.26.82","192.168.2.22","TCP","66","443  >  2239 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1452 SACK_PERM WS=128"
"1366","108.269720","192.168.2.22","23.14.26.82","TCP","54","2239  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"1367","108.284084","192.168.2.22","23.14.26.82","TLSv1.2","291","Client Hello (SNI=livetileedge.dsx.mp.microsoft.com)"
"1368","108.287591","23.14.26.82","192.168.2.22","TCP","60","443  >  2239 [ACK] Seq=1 Ack=238 Win=64128 Len=0"
"1369","108.288394","23.14.26.82","192.168.2.22","TLSv1.2","1506","Server Hello"
"1370","108.288452","192.168.2.22","23.14.26.82","TCP","54","2239  >  443 [ACK] Seq=238 Ack=1453 Win=262144 Len=0"
"1371","108.289552","23.14.26.82","192.168.2.22","TCP","1506","443  >  2239 [PSH, ACK] Seq=1453 Ack=238 Win=64128 Len=1452 [TCP PDU reassembled in 1372]"
"1372","108.289552","23.14.26.82","192.168.2.22","TLSv1.2","1246","Certificate, Certificate Status"
"1373","108.289552","23.14.26.82","192.168.2.22","TLSv1.2","190","Server Key Exchange, Server Hello Done"
"1374","108.289653","192.168.2.22","23.14.26.82","TCP","54","2239  >  443 [ACK] Seq=238 Ack=4233 Win=262144 Len=0"
"1375","108.344334","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"1376","108.388346","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104849 Ack=42498 Win=1164 Len=0"
"1377","108.412847","192.168.2.22","23.14.26.82","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1378","108.417931","23.14.26.82","192.168.2.22","TLSv1.2","344","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1379","108.418008","192.168.2.22","23.14.26.82","TCP","54","2239  >  443 [ACK] Seq=364 Ack=4523 Win=261848 Len=0"
"1380","108.563834","192.168.2.22","23.14.26.82","TLSv1.2","1394","Application Data"
"1381","108.575321","23.14.26.82","192.168.2.22","TLSv1.2","228","Application Data"
"1382","108.575413","192.168.2.22","23.14.26.82","TCP","54","2239  >  443 [ACK] Seq=1704 Ack=4697 Win=261680 Len=0"
"1383","108.748306","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"1384","108.750560","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"1385","108.841570","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=42598 Ack=104884 Win=91 Len=0"
"1386","108.848592","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.13? Tell 192.168.2.1"
"1387","108.944094","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"1388","108.988020","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104884 Ack=42706 Win=1163 Len=0"
"1389","109.396610","104.18.32.47","192.168.2.22","TLSv1.2","122","Application Data"
"1390","109.398779","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"1391","109.441266","192.168.2.22","35.190.80.1","TCP","55","[TCP Keep-Alive] 2149  >  443 [ACK] Seq=950 Ack=200 Win=258 Len=1"
"1392","109.448852","35.190.80.1","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2149 [ACK] Seq=200 Ack=951 Win=1040 Len=0 SLE=950 SRE=951"
"1393","109.488783","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=42774 Ack=104919 Win=91 Len=0"
"1394","109.489659","192.168.2.22","35.190.80.1","TCP","55","[TCP Keep-Alive] 2187  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1"
"1395","109.498866","35.190.80.1","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2187 [ACK] Seq=1 Ack=2 Win=1041 Len=0 SLE=1 SRE=2"
"1396","109.748834","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"1397","109.792740","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104919 Ack=42882 Win=1163 Len=0"
"1398","109.846386","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.13? Tell 192.168.2.1"
"1399","110.089651","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"1400","110.134200","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104919 Ack=42982 Win=1162 Len=0"
"1401","110.530946","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"1402","110.574911","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104919 Ack=43066 Win=1162 Len=0"
"1403","110.835350","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"1404","110.847648","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.13? Tell 192.168.2.1"
"1405","110.879777","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104919 Ack=43158 Win=1161 Len=0"
"1406","111.065700","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"1407","111.122027","104.18.32.47","192.168.2.22","TLSv1.2","130","Application Data"
"1408","111.128264","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"1409","111.128339","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104919 Ack=43334 Win=1161 Len=0"
"1410","111.583272","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"1411","111.627354","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104919 Ack=43434 Win=1160 Len=0"
"1412","111.903798","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.13? Tell 192.168.2.1"
"1413","111.989838","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"1414","112.034500","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104919 Ack=43526 Win=1160 Len=0"
"1415","112.137461","192.168.2.22","192.168.2.1","DNS","74","Standard query 0xc39d A www.google.com"
"1416","112.138100","192.168.2.22","192.168.2.1","DNS","74","Standard query 0xe39a HTTPS www.google.com"
"1417","112.141274","192.168.2.1","192.168.2.22","DNS","90","Standard query response 0xc39d A www.google.com A 142.251.135.164"
"1418","112.141789","192.168.2.1","192.168.2.22","DNS","99","Standard query response 0xe39a HTTPS www.google.com HTTPS"
"1419","112.143034","192.168.2.22","142.251.135.164","TCP","66","2240  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"1420","112.148857","142.251.135.164","192.168.2.22","TCP","66","443  >  2240 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"1421","112.149009","192.168.2.22","142.251.135.164","TCP","54","2240  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"1422","112.149985","192.168.2.22","142.251.135.164","TCP","1466","2240  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=1412 [TCP PDU reassembled in 1423]"
"1423","112.149985","192.168.2.22","142.251.135.164","TLSv1.3","849","Client Hello (SNI=www.google.com)"
"1424","112.153674","142.251.135.164","192.168.2.22","TCP","60","443  >  2240 [ACK] Seq=1 Ack=1413 Win=268288 Len=0"
"1425","112.154490","142.251.135.164","192.168.2.22","TCP","60","443  >  2240 [ACK] Seq=1 Ack=2208 Win=267520 Len=0"
"1426","112.213436","142.251.135.164","192.168.2.22","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"1427","112.213436","142.251.135.164","192.168.2.22","TLSv1.3","134","Application Data"
"1428","112.213528","192.168.2.22","142.251.135.164","TCP","54","2240  >  443 [ACK] Seq=2208 Ack=1493 Win=66304 Len=0"
"1429","112.214643","192.168.2.22","142.251.135.164","TLSv1.3","128","Change Cipher Spec, Application Data"
"1430","112.217141","142.251.135.164","192.168.2.22","TCP","60","443  >  2240 [ACK] Seq=1493 Ack=2282 Win=267520 Len=0"
"1431","112.648002","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"1432","112.692317","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104919 Ack=43610 Win=1160 Len=0"
"1433","112.699741","192.168.2.22","186.233.185.147","TCP","55","[TCP Keep-Alive] 1726  >  443 [ACK] Seq=1 Ack=1 Win=260 Len=1"
"1434","112.765526","186.233.185.147","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  1726 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"1435","112.895919","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.13? Tell 192.168.2.1"
"1436","113.291411","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"1437","113.334637","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104919 Ack=43710 Win=1159 Len=0"
"1438","113.685740","104.18.32.47","192.168.2.22","TLSv1.2","170","Application Data"
"1439","113.729716","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104919 Ack=43826 Win=1159 Len=0"
"1440","113.896030","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.13? Tell 192.168.2.1"
"1441","113.955086","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"1442","113.960370","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"1443","114.051654","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=43918 Ack=104954 Win=91 Len=0"
"1444","114.352487","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"1445","114.397560","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104954 Ack=44010 Win=1158 Len=0"
"1446","114.824726","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"1447","114.826969","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"1448","114.857685","192.168.2.22","192.168.2.1","DNS","88","Standard query 0x8f49 A service.datamart.windows.com"
"1449","114.861842","192.168.2.1","192.168.2.22","DNS","210","Standard query response 0x8f49 A service.datamart.windows.com CNAME mps-service.datamart.windows.com CNAME mps-service.datamart-windows-com.b-0005.b-msedge.net CNAME b-0005.b-msedge.net A 13.107.6.158"
"1450","114.871118","192.168.2.22","13.107.6.158","TCP","66","2241  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"1451","114.916577","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=44118 Ack=104989 Win=91 Len=0"
"1452","114.916577","13.107.6.158","192.168.2.22","TCP","66","443  >  2241 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1453","114.916754","192.168.2.22","13.107.6.158","TCP","54","2241  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"1454","114.920134","192.168.2.22","13.107.6.158","TLSv1.2","259","Client Hello (SNI=service.datamart.windows.com)"
"1455","114.936886","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.22? Tell 192.168.2.1"
"1456","114.936925","HewlettPacka_22:6f:da","TpLinkPte_5d:b9:28","ARP","42","192.168.2.22 is at 70:5a:0f:22:6f:da"
"1457","114.955761","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.13? Tell 192.168.2.1"
"1458","114.967615","13.107.6.158","192.168.2.22","TCP","60","443  >  2241 [ACK] Seq=1 Ack=206 Win=4194560 Len=0"
"1459","114.971682","13.107.6.158","192.168.2.22","TCP","1506","443  >  2241 [ACK] Seq=1 Ack=206 Win=4194560 Len=1452 [TCP PDU reassembled in 1463]"
"1460","114.971682","13.107.6.158","192.168.2.22","TCP","1506","443  >  2241 [ACK] Seq=1453 Ack=206 Win=4194560 Len=1452 [TCP PDU reassembled in 1463]"
"1461","114.971682","13.107.6.158","192.168.2.22","TCP","1506","443  >  2241 [ACK] Seq=2905 Ack=206 Win=4194560 Len=1452 [TCP PDU reassembled in 1463]"
"1462","114.971682","13.107.6.158","192.168.2.22","TCP","1506","443  >  2241 [ACK] Seq=4357 Ack=206 Win=4194560 Len=1452 [TCP PDU reassembled in 1463]"
"1463","114.971682","13.107.6.158","192.168.2.22","TLSv1.2","217","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1464","114.971807","192.168.2.22","13.107.6.158","TCP","54","2241  >  443 [ACK] Seq=206 Ack=5972 Win=66048 Len=0"
"1465","114.994708","192.168.2.22","13.107.6.158","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1466","115.041187","13.107.6.158","192.168.2.22","TCP","60","443  >  2241 [ACK] Seq=5972 Ack=364 Win=4194304 Len=0"
"1467","115.041187","13.107.6.158","192.168.2.22","TLSv1.2","396","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1468","115.048612","192.168.2.22","13.107.6.158","TCP","1494","2241  >  443 [ACK] Seq=364 Ack=6314 Win=65792 Len=1440 [TCP PDU reassembled in 1469]"
"1469","115.048612","192.168.2.22","13.107.6.158","TLSv1.2","121","Application Data"
"1470","115.048678","192.168.2.22","13.107.6.158","TLSv1.2","85","Application Data"
"1471","115.096497","13.107.6.158","192.168.2.22","TCP","60","443  >  2241 [ACK] Seq=6314 Ack=1902 Win=4194816 Len=0"
"1472","115.122570","13.107.6.158","192.168.2.22","TLSv1.2","430","Application Data"
"1473","115.123119","192.168.2.22","13.107.6.158","TCP","54","2241  >  443 [FIN, ACK] Seq=1902 Ack=6690 Win=65280 Len=0"
"1474","115.168598","13.107.6.158","192.168.2.22","TCP","60","443  >  2241 [ACK] Seq=6690 Ack=1903 Win=4194816 Len=0"
"1475","115.168598","13.107.6.158","192.168.2.22","TCP","60","443  >  2241 [FIN, ACK] Seq=6690 Ack=1903 Win=4194816 Len=0"
"1476","115.168692","192.168.2.22","13.107.6.158","TCP","54","2241  >  443 [ACK] Seq=1903 Ack=6691 Win=65280 Len=0"
"1477","115.266805","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"1478","115.310607","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104989 Ack=44210 Win=1157 Len=0"
"1479","115.530683","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"1480","115.574844","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104989 Ack=44294 Win=1157 Len=0"
"1481","115.594896","192.168.2.22","192.168.2.1","DNS","86","Standard query 0x0026 A cache.datamart.windows.com"
"1482","115.598527","192.168.2.1","192.168.2.22","DNS","226","Standard query response 0x0026 A cache.datamart.windows.com CNAME afd-mps-grd8fmedabd4h8g8.b01.azurefd.net CNAME shed.dual-low.s-part-0013.t-0009.t-msedge.net CNAME s-part-0013.t-0009.t-msedge.net A 13.107.246.41"
"1483","115.599654","192.168.2.22","13.107.246.41","TCP","66","2242  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"1484","115.603575","13.107.246.41","192.168.2.22","TCP","66","443  >  2242 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1452 SACK_PERM WS=512"
"1485","115.603723","192.168.2.22","13.107.246.41","TCP","54","2242  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"1486","115.604341","192.168.2.22","13.107.246.41","TLSv1.2","257","Client Hello (SNI=cache.datamart.windows.com)"
"1487","115.608303","13.107.246.41","192.168.2.22","TCP","60","443  >  2242 [ACK] Seq=1 Ack=204 Win=42496 Len=0"
"1488","115.822264","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"1489","115.866251","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104989 Ack=44402 Win=1157 Len=0"
"1490","115.883539","192.168.2.22","57.144.115.32","TLSv1.2","123","Application Data"
"1491","115.888300","57.144.115.32","192.168.2.22","TCP","60","443  >  2198 [ACK] Seq=168672 Ack=63005 Win=2995 Len=0"
"1492","115.946283","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.13? Tell 192.168.2.1"
"1493","115.969643","57.144.115.32","192.168.2.22","TLSv1.2","125","Application Data"
"1494","116.018877","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"1495","116.020067","192.168.2.22","57.144.115.32","TCP","54","2198  >  443 [ACK] Seq=63005 Ack=168743 Win=260 Len=0"
"1496","116.063199","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104989 Ack=44494 Win=1156 Len=0"
"1497","116.075713","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"1498","116.272109","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"1499","116.316408","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104989 Ack=44586 Win=1156 Len=0"
"1500","116.641366","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"1501","116.684949","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104989 Ack=44670 Win=1156 Len=0"
"1502","116.729540","13.107.246.41","192.168.2.22","TLSv1.2","1506","Server Hello"
"1503","116.729540","13.107.246.41","192.168.2.22","TCP","1506","443  >  2242 [ACK] Seq=1453 Ack=204 Win=42496 Len=1452 [TCP PDU reassembled in 1506]"
"1504","116.729540","13.107.246.41","192.168.2.22","TCP","1246","443  >  2242 [PSH, ACK] Seq=2905 Ack=204 Win=42496 Len=1192 [TCP PDU reassembled in 1506]"
"1505","116.729646","192.168.2.22","13.107.246.41","TCP","54","2242  >  443 [ACK] Seq=204 Ack=4097 Win=66560 Len=0"
"1506","116.738303","13.107.246.41","192.168.2.22","TLSv1.2","1506","Certificate"
"1507","116.738303","13.107.246.41","192.168.2.22","TLSv1.2","1358","Certificate Status, Server Key Exchange, Server Hello Done"
"1508","116.738405","192.168.2.22","13.107.246.41","TCP","54","2242  >  443 [ACK] Seq=204 Ack=6853 Win=66560 Len=0"
"1509","116.743123","192.168.2.22","13.107.246.41","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1510","116.747085","13.107.246.41","192.168.2.22","TCP","60","443  >  2242 [ACK] Seq=6853 Ack=330 Win=42496 Len=0"
"1511","116.749089","13.107.246.41","192.168.2.22","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1512","116.759562","192.168.2.22","13.107.246.41","TLSv1.2","338","Application Data"
"1513","116.807500","13.107.246.41","192.168.2.22","TCP","60","443  >  2242 [ACK] Seq=7127 Ack=614 Win=42496 Len=0"
"1514","116.828892","192.168.2.6","224.0.0.251","MDNS","103","Standard query 0x000a PTR _googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question"
"1515","116.945856","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.13? Tell 192.168.2.1"
"1516","117.278855","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"1517","117.322743","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=104989 Ack=44754 Win=1155 Len=0"
"1518","117.337441","13.107.246.41","192.168.2.22","TLSv1.2","634","Application Data"
"1519","117.388177","192.168.2.22","13.107.246.41","TCP","54","2242  >  443 [ACK] Seq=614 Ack=7707 Win=65792 Len=0"
"1520","117.843863","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"1521","117.843973","192.168.2.22","13.107.246.41","TCP","54","2242  >  443 [RST, ACK] Seq=614 Ack=7707 Win=0 Len=0"
